id_plot,latitude,longitude,altitude,aspect,MAT,MAP,slope,Forest_types,age,origin,sucstage,area,Root_C_stock,Tree_C_stock,Herb_layer_C_stock,Litter_layer_C_stock,Shrub_layer_C_stock,Total_aboveground_C_stock,Total_soil_C_stock,Total_belowground_C_stock,Total_forest_C_stock,AM_tree_C_stock,EcM_tree_C_stock,species_richness3cm,species_richness10cm,Hii_shannon_diversity3cm,all_tree_number_per_600_3cm,tree_number_area_per_600m2_10cm
SC259,28.69920833,104.0263806,1700,SE,11.3,1086,5,Broadleaved_forest,62,natural,middle,600,15.94659062,92.568359,0.1144975,0.096898334,0.092181667,76.92062921,NA,NA,NA,87.46202655,5.106332475,10,6,2.724,132,63
SC153,29.5805,102.0184056,2791,SW,8.3,930,0,Broadleaved_forest,87,natural,middle,600,8.861736945,86.34378955,0.002082486,0.086248869,0.021056132,77.52624735,NA,NA,NA,8.830968292,72.9231167,7,5,4.301,40,23
HB55,30.05526944,110.2104861,1559,SW,10.1,1521,10,Broadleaved_forest,57,natural,middle,600,24.30351416,101.6452545,0.004386667,0.234456831,0.107916031,77.56195901,NA,NA,NA,31.72149576,69.8510864,36,22,9.871,186,60
ZJ141,27.62415833,118.9202028,350,SW,17.6,1858,35,Broadleaved_forest,35,natural,early,600,11.75444608,89.7381457,NA,0.943528277,NA,77.98369962,NA,NA,NA,54.02978358,35.21766384,28,12,13.27,224,57
SC145,30.01701111,101.3957778,4247,NE,1,888,7,Coniferous_forest,78,natural,middle,600,8.900185481,86.97185325,0.057987378,0.154555116,0.127833208,78.38532156,NA,NA,NA,NA,86.97185325,1,1,1,42,34
HB66,31.09972222,115.7427778,704,NW,12.7,1555,10,Mixed_forest,91,natural,middle,600,12.93737017,91.5371187,0.019575,0.33314278,0.059144801,78.73761313,NA,NA,NA,8.449268617,82.98870565,16,4,3.439,211,99
SC104,30.90005278,100.3352222,3542,NE,5.2,646,31,Mixed_forest,168,natural,late,600,8.731156765,87.58535275,0.095589619,0.259503914,0.090537969,79.13086154,NA,NA,NA,4.070413035,83.51493973,6,5,4.808,33,13
SC192,30.15751389,102.442175,1824,SE,12.1,916,5,Broadleaved_forest,89,natural,middle,600,8.923977347,88.37775085,0.022403228,0.101787358,0.00189719,79.47997111,NA,NA,NA,33.96425787,54.413493,6,4,4.923,36,15
SC163,28.95105,101.5410556,2969,NW,9.9,901,27,Coniferous_forest,67,natural,middle,600,9.260716155,88.4396215,0.019386985,0.148916346,0.214287639,79.62686761,NA,NA,NA,NA,88.4396215,1,1,1,47,43
HB39,31.07959444,110.9356833,1861,SE,8.4,1362,35,Broadleaved_forest,108,planted,late,600,21.95147349,100.9380358,0.02218,0.313205,0.360196875,79.72913606,NA,NA,NA,26.3378166,74.60021924,21,15,7.49,102,66
HB62,31.08826389,115.8114778,598,SW,13.8,1511,18,Broadleaved_forest,83,natural,middle,600,13.53463789,93.6337173,0.003833334,0.300782082,0.024791667,80.15249608,NA,NA,NA,10.58849704,79.10413403,13,10,5.934,75,49
SC146,30.030275,100.8129778,4099,NW,1.8,787,5,Coniferous_forest,86,natural,middle,600,9.110872467,89.36099465,0.038229455,1.527918956,0.02735455,80.34306074,NA,NA,NA,NA,89.36099467,1,1,1,53,27
SC186,30.48339722,100.2356694,3624,SW,3.8,672,34,Broadleaved_forest,145,natural,late,600,9.067824528,89.3519437,0.044063998,0.298105224,0.022510209,80.37320359,NA,NA,NA,NA,89.35194375,1,1,1,20,18
HB71,31.10709444,115.7325278,524,SW,14,1490,10,Mixed_forest,76,natural,middle,600,12.80436241,92.84054435,0.001316667,0.287859067,0.222535285,80.48256918,NA,NA,NA,10.64190563,81.7302699,20,8,9.152,221,74
SC141,30.29364167,99.50298333,3219,NE,2.1,590,28,Coniferous_forest,79,natural,middle,600,15.78551568,96.0131973,0.118675409,0.135029951,0.112120624,80.57059827,NA,NA,NA,NA,96.0131973,1,1,1,12,10
SC197,30.04733889,100.7730444,4086,NE,2.6,769,26,Coniferous_forest,89,natural,middle,600,16.0277462,97.83503985,0.069054786,0.938271653,0.033043673,81.94243579,NA,NA,NA,NA,97.83503985,1,1,1,20,16
SC116,31.14861389,100.8165722,3604,NW,6,656,33,Coniferous_forest,129,natural,middle,600,8.89353008,91.01448925,0.04929885,0.344772143,0.024031302,82.21832062,NA,NA,NA,0.698285517,87.54351581,6,3,4.862,42,25
SC257,28.69863889,104.0541472,1482,NW,12.4,1059,10,Broadleaved_forest,57,natural,middle,600,9.031539942,91.1901031,NA,0.155316667,0.034752084,82.22806733,NA,NA,NA,74.73087785,16.45922526,21,9,8.626,174,62
HB105,31.25397222,111.0769444,1863,SW,8.4,1324,37,Broadleaved_forest,124,natural,late,600,26.76151212,108.590333,0.0153365,0.180525577,0.328894107,82.50194555,NA,NA,NA,5.595496405,101.0342399,19,12,7.042,156,61
JS6,32.05765,118.8653,60,SW,15.3,1011,15,Mixed_forest,67,natural,late,600,14.64238956,98.1218018,0.057333334,0.158333334,0.0650625,83.66687057,NA,NA,NA,18.1148959,80.0069059,11,5,5.158,96,46
HB21,30.05989167,110.2210694,1520,NW,10.2,1515,18,Broadleaved_forest,95,natural,middle,600,28.65608796,112.7876227,0.002325,0.354236931,0.025354167,84.18456808,NA,NA,NA,69.0562821,43.3042074,24,17,7.824,146,34
HB27,30.98676111,116.0255,600,NW,13.1,1578,30,Broadleaved_forest,87,natural,middle,600,23.29781337,107.8732475,0.015475,0.104533334,0.165118143,84.92114542,NA,NA,NA,12.12100103,95.7436169,18,8,7.561,46,27
HB37,31.07959444,110.9356833,1861,SE,8.4,1362,35,Broadleaved_forest,78,planted,late,600,24.78204332,109.6077313,0.02144,0.42265,0.042643625,84.93241523,NA,NA,NA,26.3649749,83.2427564,20,14,7.807,101,59
HB12,31.68810278,111.3500778,1470,NW,8.5,1237,5,Broadleaved_forest,96,natural,middle,600,10.43969172,96.25465655,NA,NA,NA,85.81496483,NA,NA,NA,3.700976548,92.55368,12,3,3.205,159,69
ZJ139,27.62475833,118.9210722,350,SW,17.6,1858,35,Broadleaved_forest,32,natural,early,600,12.87074705,99.2723119,NA,0.433168974,0.124611375,86.6507876,NA,NA,NA,59.36757511,39.8408127,41,18,22.634,251,51
HB13,31.68770833,111.3511333,1480,SW,8.5,1237,30,Broadleaved_forest,85,natural,middle,600,10.4124767,97.74723715,NA,NA,NA,87.33476045,NA,NA,NA,2.667393084,95.07984408,15,1,4.928,122,46
SC174,29.21180278,101.5339667,3759,NE,4.8,922,31,Mixed_forest,112,natural,late,600,12.71706272,100.4065005,0.007308495,0.197446573,0.034682394,87.76611102,NA,NA,NA,0.783962513,98.98591758,4,3,2.203,88,66
HB68,31.10875556,115.7314889,558,SW,14,1489,5,Coniferous_forest,45,natural,early,600,14.84167021,102.5803789,0.020375,0.327668223,0.174187241,88.10745818,NA,NA,NA,4.710206535,97.87017233,9,2,2.333,123,86
SC151,29.97670556,103.0009,634,SW,17.3,1715,17,Broadleaved_forest,78,natural,middle,600,10.09203849,98.2226575,0.044337986,0.042542875,0.015772657,88.20650231,NA,NA,NA,98.2226575,NA,2,1,1.305,40,37
HB11,31.68840833,111.3488333,1420,SW,8.4,1240,19,Broadleaved_forest,67,natural,middle,600,18.7462019,107.4706051,0.061715,0.460501954,0.072749167,88.93161653,NA,NA,NA,1.603175947,105.8674292,18,1,6.415,87,38
HB31,31.71902222,110.4512472,1639,SW,7.2,1293,35,Broadleaved_forest,87,planted,late,600,22.80306306,110.0128549,0.042295,0.198955,0.873395246,88.99887728,NA,NA,NA,23.6166676,84.45777995,17,13,6.638,107,49
HB36,31.31776389,110.4955972,1793,NW,9.8,1249,35,Broadleaved_forest,90,planted,late,600,26.39014959,115.4947781,0.009005,0.63824,0.0205625,89.15475846,NA,NA,NA,50.76324199,57.90185678,33,25,13.574,81,48
HB188,31.49467222,111.0089556,1336,SE,11,1142,20,Coniferous_forest,65,natural,middle,600,15.28205675,104.5186741,0.021028,0.221366667,0.604815625,90.46727655,NA,NA,NA,2.02405825,102.4946158,11,8,3.109,93,66
HB97,31.08386111,110.927,1659,SW,9.5,1306,42,Broadleaved_forest,103,natural,late,600,30.5622122,120.8570983,0.003173,0.190805197,0.091071796,90.48020264,NA,NA,NA,13.87235766,102.9544438,21,16,8.529,97,39
SC138,30.42183333,99.48925,4052,NE,3.8,567,36,Coniferous_forest,75,natural,middle,600,17.63782095,107.8687247,0.009568027,0.434752116,0.130629501,90.50173073,NA,NA,NA,NA,107.7737062,2,1,1.203,22,19
HB187,31.49467222,111.0089556,1336,SE,11,1142,20,Coniferous_forest,92,natural,middle,600,15.37520632,104.3457409,0.0127425,0.311616667,0.775072,90.53342103,NA,NA,NA,2.794907378,101.4820776,14,6,5.77,95,54
HB67,31.09631944,115.7423444,656,SW,12.7,1555,10,Coniferous_forest,56,natural,middle,600,15.33315839,106.4446131,0.007591667,0.234099212,0.055570834,91.23018799,NA,NA,NA,1.501591688,104.73667,13,3,3.246,202,90
HB101,31.06358333,110.9118889,1753,NW,9.3,1322,45,Broadleaved_forest,103,natural,late,600,34.07935743,126.240946,0.136087,0.305141497,0.070703898,92.43908331,NA,NA,NA,3.551744609,119.7922421,17,9,7.989,57,17
HB38,31.07959444,110.9356833,1861,SE,8.4,1362,35,Broadleaved_forest,83,planted,late,600,28.21780583,121.406919,0.02291,0.30935,0.1929145,93.59785217,NA,NA,NA,31.90791264,87.42582772,27,18,15.312,128,76
ZJ140,27.62433333,118.9205972,350,SW,17.6,1858,35,Broadleaved_forest,36,natural,early,600,15.65782852,110.5296141,NA,0.78207498,NA,94.87178553,NA,NA,NA,50.0778317,60.26306405,40,20,23.709,247,87
HB93,31.76347222,110.4875833,1855,NW,8.3,1236,20,Broadleaved_forest,96,natural,late,600,21.48276315,118.6690827,NA,0.209755,0.138186765,97.46269308,NA,NA,NA,19.27155882,98.99660385,13,11,5.336,42,27
HB24,29.39326944,114.6051528,1100,SW,12.8,1701,25,Mixed_forest,154,natural,late,600,20.74501645,118.4683606,0.017575,0.456254424,0.062039167,97.86499748,NA,NA,NA,13.7326355,97.7184163,36,13,6.687,330,64
HB189,31.49467222,111.0089556,1336,SE,11,1142,20,Coniferous_forest,87,natural,middle,600,16.35828102,111.9674866,0.03384,0.232868334,1.1113525,97.86575053,NA,NA,NA,4.785790712,107.1816958,8,5,1.79,119,69
JS8,32.14328333,119.153575,85,NE,15.6,1017,25,Coniferous_forest,20,planted,late,600,15.71851797,113.5995893,0.022833334,0.171,0.045083334,97.99407133,NA,NA,NA,5.358514955,108.2410744,8,4,2.637,50,45
HB118,30.15276667,114.4272972,99,SW,17.2,1330,10,Broadleaved_forest,69,natural,middle,600,13.60345124,112.0642402,0.007136111,0.349014546,0.023043923,98.51401287,NA,NA,NA,0.923291653,111.1409485,6,5,2.204,184,105
HB10,32.43704444,110.7366889,1030,NE,12,953,33,Mixed_forest,123,natural,middle,600,32.05453851,132.1580921,0.0123,0.334228558,0.03819375,100.1922411,NA,NA,NA,17.93537083,112.5650206,25,14,11.441,140,48
SC102,30.88191111,100.3216444,3645,SE,4.7,653,42,Coniferous_forest,364,natural,late,600,11.15616531,112.8370899,0.062878227,0.233308055,0.160142977,102.0640888,NA,NA,NA,1.797032028,108.2103584,6,3,4.335,28,11
SC53,31.07869444,103.2265222,2107,NW,10.2,930,32,Broadleaved_forest,34,planted,early,600,19.2521007,121.7828857,0.050891321,0.239174993,0.101888988,102.7854543,NA,NA,NA,88.15746605,33.62541961,15,14,8.371,48,31
HB119,30.15251944,114.4266556,89,SW,17.2,1330,15,Broadleaved_forest,89,natural,middle,600,14.69295167,118.1303692,0.009525,0.342994089,0.012925,103.4727925,NA,NA,NA,0.67395387,117.4356038,10,5,4.092,202,93
